,kaywords,weight
331,"dict_keys(['fab', 'fab lab', 'lab', 'fab lab egypt', 'lab egypt', 'manufactur', 'intern', 'confer', 'technolog', 'young'])","dict_values([0.586, 0.419, 0.307, 0.167, 0.152, 0.122, 0.111, 0.097, 0.097, 0.097])"
332,"dict_keys(['art', 'art cultur', 'artist', 'year old', 'old', 'invit', 'school', 'year', 'cultur', 'prize'])","dict_values([0.244, 0.228, 0.203, 0.155, 0.152, 0.149, 0.144, 0.141, 0.136, 0.118])"
333,"dict_keys(['technolog product', 'silicon valley', 'valley', 'silicon', 'ai', 'wadi', 'tour', 'expert', 'artifici', 'septemb'])","dict_values([0.241, 0.239, 0.237, 0.228, 0.228, 0.222, 0.195, 0.175, 0.161, 0.153])"
334,"dict_keys(['incub', 'incub program', 'tiec', 'tiec incub', 'busi plan', 'program', 'tiec incub program', 'applic', 'plan', 'consist'])","dict_values([0.311, 0.236, 0.19, 0.177, 0.163, 0.149, 0.126, 0.109, 0.108, 0.096])"
335,"dict_keys(['tea', 'busi plan', 'tea program', 'entrepreneurship acceler program', 'entrepreneurship acceler', 'turn idea', 'strong', 'plan', 'registr', 'program'])","dict_values([0.32, 0.226, 0.224, 0.213, 0.205, 0.164, 0.154, 0.149, 0.149, 0.138])"
336,"dict_keys(['web hotspot', 'hotspot', 'internet', 'web', 'captur', 'innov', 'award', 'egyptinnov', 'help', 'packag'])","dict_values([0.345, 0.324, 0.227, 0.204, 0.182, 0.178, 0.177, 0.158, 0.149, 0.144])"
337,"dict_keys(['swvl', 'buse', 'careem', 'kandil', 'fix', 'destin', 'app', 'transport', 'co founder', 'swvl app'])","dict_values([0.61, 0.22, 0.189, 0.151, 0.136, 0.128, 0.118, 0.098, 0.091, 0.082])"
338,"dict_keys(['auc', 'auc fintech acceler', 'auc fintech', 'auc lab', 'peer', 'fintech acceler', 'payment', 'fintech', 'startup egypt auc', 'lab partnership'])","dict_values([0.295, 0.201, 0.201, 0.165, 0.159, 0.159, 0.12, 0.112, 0.1, 0.1])"
339,"dict_keys(['smart', 'egypt chapter', 'iot challeng', 'ieee', 'iot', 'chapter', 'registr', 'challeng', 'know detail', 'egypt'])","dict_values([0.228, 0.228, 0.214, 0.214, 0.211, 0.185, 0.142, 0.141, 0.138, 0.122])"
340,"dict_keys(['auc', 'ventur lab', 'auc ventur lab', 'auc ventur', 'lab', 'startup', 'ventur', 'acceler', 'cycl', 'achiev'])","dict_values([0.336, 0.227, 0.227, 0.227, 0.163, 0.146, 0.142, 0.133, 0.127, 0.094])"
341,"dict_keys(['section', 'news', 'map', 'leadership thought', 'innov map', 'also filter', 'calendar', 'download applic', 'filter', 'applic'])","dict_values([0.352, 0.272, 0.235, 0.211, 0.211, 0.211, 0.198, 0.189, 0.171, 0.167])"
342,"dict_keys(['startup alex', 'startup', 'alex', 'alexandrian', 'incub cycl', 'background', 'startup ecosystem', 'program startup', 'ecosystem', 'incub'])","dict_values([0.368, 0.345, 0.305, 0.193, 0.15, 0.148, 0.143, 0.141, 0.13, 0.124])"
343,"dict_keys(['solar', 'electr', 'karm solar', 'karm', 'energi', 'solar energi', 'station', 'provid energi', 'electr network', 'price'])","dict_values([0.465, 0.38, 0.256, 0.244, 0.235, 0.228, 0.19, 0.182, 0.182, 0.164])"
344,"dict_keys(['sap', 'startup focu program', 'focu program', 'startup focu', 'sap startup focu', 'sap startup', 'program', 'outreach', 'focu', 'analyt'])","dict_values([0.411, 0.277, 0.277, 0.265, 0.185, 0.185, 0.171, 0.17, 0.153, 0.13])"
345,"dict_keys(['game', 'sega', 'sega game compani', 'sega game', 'game free', 'game compani', 'classic game', 'classic', 'advert', 'enjoy'])","dict_values([0.55, 0.315, 0.21, 0.21, 0.21, 0.21, 0.21, 0.21, 0.21, 0.146])"
346,"dict_keys(['faculti', 'prize compris', 'compris', 'scienc faculti', 'ibtiecar', 'graduat project', 'prize', 'tiec', 'competit', 'scienc'])","dict_values([0.397, 0.308, 0.257, 0.205, 0.193, 0.159, 0.149, 0.136, 0.118, 0.113])"
347,"dict_keys(['photo', 'updat', 'io', 'featur', 'photo video', 'iphon user', 'control center', 'pain', 'quit', 'iphon'])","dict_values([0.316, 0.212, 0.209, 0.189, 0.185, 0.185, 0.185, 0.17, 0.165, 0.165])"
348,"dict_keys(['doctor', 'vezeeta', 'home visit', 'specialti', 'healthcar', 'home', 'visit', 'call', 'seven differ', 'promis startup egypt'])","dict_values([0.345, 0.286, 0.241, 0.226, 0.154, 0.144, 0.133, 0.12, 0.113, 0.113])"
349,"dict_keys(['academi', 'seedstar', 'seedstar academi', 'teach', 'paid', 'skill', 'accord', 'six month', 'afford', 'pay'])","dict_values([0.478, 0.35, 0.271, 0.206, 0.147, 0.134, 0.132, 0.132, 0.121, 0.111])"
350,"dict_keys(['expand horizon', 'horizon', 'horizon initi', 'expand horizon initi', 'youth', 'mbc', 'expand', 'injaz', 'career', 'servic announc'])","dict_values([0.319, 0.276, 0.204, 0.204, 0.187, 0.17, 0.16, 0.147, 0.138, 0.136])"
351,"dict_keys(['stc', 'stv', 'digit', 'transform', 'technolog ventur capit', 'technolog', 'technolog ventur', 'believ', 'telecom', 'ventur capit fund'])","dict_values([0.578, 0.339, 0.168, 0.152, 0.136, 0.131, 0.129, 0.12, 0.114, 0.101])"
352,"dict_keys(['student', 'camp', 'challeng', 'short time', 'come', 'train provid', 'support mentorship', 'entrepreneur program', 'divid team', 'challeng busi'])","dict_values([0.318, 0.22, 0.204, 0.155, 0.151, 0.147, 0.147, 0.147, 0.147, 0.147])"
353,"dict_keys(['innovegypt program', 'innovegypt', 'modul', 'student', 'innov', 'program', 'univers student ict', 'student ict special', 'student ict', 'ict special'])","dict_values([0.206, 0.206, 0.177, 0.173, 0.123, 0.121, 0.103, 0.103, 0.103, 0.1])"
354,"dict_keys(['doha', 'doha dojo', 'dojo', 'qatar', 'marketplac', 'four egyptian startup', 'four egyptian', 'onlin marketplac', 'startup', 'onlin'])","dict_values([0.383, 0.287, 0.27, 0.233, 0.183, 0.18, 0.18, 0.16, 0.115, 0.111])"
355,"dict_keys(['fourth industri revolut', 'fourth industri', 'industri revolut', 'dr', 'revolut', 'fourth', 'minist', 'incub ventur capit', 'directli indirectli', 'capit'])","dict_values([0.194, 0.194, 0.186, 0.18, 0.171, 0.167, 0.14, 0.135, 0.135, 0.129])"
356,"dict_keys(['stetla', 'digit boom', 'societ', 'boom', 'campaign', 'awar', 'share person', 'powerofawar', 'mission', 'differ'])","dict_values([0.378, 0.253, 0.251, 0.227, 0.176, 0.16, 0.158, 0.158, 0.155, 0.153])"
357,"dict_keys(['emaar', 'mall', 'namshi', 'emaar mall', 'fashion', 'gfg', 'commerc', 'site', 'retail', 'acquir'])","dict_values([0.456, 0.408, 0.405, 0.405, 0.164, 0.152, 0.118, 0.095, 0.093, 0.089])"
358,"dict_keys(['bot', 'hirehunt', 'hirehunt bot', 'facebook', 'facebook messeng', 'messeng', 'employ', 'answer', 'question', 'job'])","dict_values([0.424, 0.292, 0.239, 0.225, 0.219, 0.212, 0.208, 0.177, 0.168, 0.168])"
359,"dict_keys(['bot', 'top finalist', 'bot messeng', 'messeng', 'facebook', 'finalist', 'categori egyptian', 'categori', 'middl east africa', 'east africa'])","dict_values([0.574, 0.25, 0.25, 0.209, 0.199, 0.198, 0.188, 0.157, 0.133, 0.131])"
360,"dict_keys(['jordan', 'king', 'purpos', 'particip', 'academi', 'entrepreneurship', 'around world', 'transport', 'juli', 'attend'])","dict_values([0.241, 0.22, 0.174, 0.164, 0.155, 0.153, 0.139, 0.131, 0.126, 0.119])"
361,"dict_keys(['gezli', 'passapp', 'hani', 'el borai', 'borai', 'fadi', 'new ceo', 'decis', 'ownership', 'antaki'])","dict_values([0.592, 0.46, 0.227, 0.197, 0.197, 0.156, 0.123, 0.121, 0.118, 0.113])"
362,"dict_keys(['first prize', 'track', 'prize', 'three track', 'egyptian team', 'egyptian', 'receiv', 'team first', 'receiv prize money', 'first'])","dict_values([0.369, 0.318, 0.28, 0.213, 0.213, 0.162, 0.158, 0.155, 0.155, 0.151])"
363,"dict_keys(['fall wall', 'wall', 'fall', 'wall lab', 'fall wall lab', 'lab', 'wall lab egypt', 'research', 'lab egypt', 'profession'])","dict_values([0.429, 0.4, 0.35, 0.3, 0.3, 0.157, 0.129, 0.123, 0.117, 0.074])"
364,"dict_keys(['artist', 'minna', 'egyptian artist', 'propos', 'cultur', 'euro', 'egyptian', 'audienc', 'competit', 'brand'])","dict_values([0.606, 0.272, 0.272, 0.196, 0.153, 0.144, 0.119, 0.108, 0.104, 0.102])"
365,"dict_keys(['shemeansbusi', 'woman', 'facebook', 'instagram', 'woman entrepreneur', 'busi', 'celebr', 'onlin', 'run', 'better'])","dict_values([0.416, 0.389, 0.331, 0.195, 0.143, 0.138, 0.125, 0.121, 0.119, 0.113])"
366,"dict_keys(['nasr', 'saudi', 'capit', 'compani', 'invest', 'agreement', 'incub ventur capit', 'egyptian minist', 'dr', 'sign agreement'])","dict_values([0.203, 0.192, 0.187, 0.179, 0.169, 0.164, 0.157, 0.157, 0.157, 0.15])"
367,"dict_keys(['quran', 'bsocial', 'app', 'experi', 'virtual realiti', 'realiti', 'virtual', 'digit agenc', 'agenc', 'egyptian'])","dict_values([0.319, 0.299, 0.287, 0.252, 0.225, 0.195, 0.177, 0.172, 0.118, 0.104])"
368,"dict_keys(['zuckerberg', 'augment realiti', 'augment', 'camera', 'realiti', 'platform', 'smartphon', 'facebook', 'open', 'mark zuckerberg'])","dict_values([0.362, 0.356, 0.356, 0.282, 0.276, 0.192, 0.141, 0.137, 0.124, 0.121])"
369,"dict_keys(['cairo innov', 'innov', 'inventor', 'give opportun', 'titl', 'tv', 'cairo', 'compet', 'egypt', 'research'])","dict_values([0.35, 0.256, 0.214, 0.202, 0.188, 0.178, 0.137, 0.134, 0.134, 0.128])"
370,"dict_keys(['incub', 'start incub', 'one year', 'shortlist candid notifi', 'candid notifi', 'shortlist candid', 'softwar hardwar tool', 'hardwar tool', 'start', 'softwar hardwar'])","dict_values([0.305, 0.191, 0.163, 0.158, 0.158, 0.151, 0.145, 0.145, 0.142, 0.141])"
371,"dict_keys(['challeng', 'scientist', 'impact', 'posit', 'chang', 'applic', 'year challeng', 'startup around', 'open call', 'fluent english'])","dict_values([0.237, 0.222, 0.206, 0.15, 0.141, 0.136, 0.135, 0.135, 0.135, 0.135])"
372,"dict_keys(['enpact', 'mentor', 'startup mentor', 'mentor program', 'entrepreneur', 'program', 'gain', 'overcom', 'insight', 'intern'])","dict_values([0.406, 0.267, 0.247, 0.175, 0.148, 0.147, 0.141, 0.137, 0.128, 0.12])"
373,"dict_keys(['ctf', 'secur', 'cyber secur', 'cyber', 'april', 'field', 'challeng', 'play', 'competit', 'member'])","dict_values([0.517, 0.336, 0.24, 0.24, 0.184, 0.182, 0.128, 0.127, 0.119, 0.113])"
374,"dict_keys(['maker', 'maker fair', 'fair', 'maker fair cairo', 'fair cairo', 'cairo', 'event', 'unconvent', 'th th april', 'still get'])","dict_values([0.445, 0.409, 0.354, 0.246, 0.246, 0.161, 0.096, 0.082, 0.082, 0.082])"
375,"dict_keys(['hirehunt', 'talent', 'post', 'brightest talent', 'employ', 'spotlight', 'brightest', 'hire', 'believ', 'submit'])","dict_values([0.537, 0.476, 0.197, 0.195, 0.191, 0.179, 0.173, 0.157, 0.115, 0.11])"
376,"dict_keys(['orang', 'startup cup challeng', 'startup cup', 'orang startup cup', 'orang startup', 'cup challeng', 'cup', 'challeng', 'held cairo', 'busi'])","dict_values([0.323, 0.299, 0.299, 0.299, 0.299, 0.299, 0.241, 0.165, 0.133, 0.105])"
377,"dict_keys(['internet', 'secur', 'privaci', 'way use', 'trend micro', 'use internet', 'nafham', 'internet user', 'stori', 'micro'])","dict_values([0.297, 0.272, 0.26, 0.189, 0.189, 0.173, 0.173, 0.173, 0.173, 0.156])"
378,"dict_keys(['incub', 'gesr', 'gesr incub', 'round incub program', 'round incub', 'administr', 'social', 'social impact', 'support', 'promis'])","dict_values([0.238, 0.229, 0.186, 0.17, 0.17, 0.17, 0.169, 0.153, 0.15, 0.112])"
379,"dict_keys(['startup reactor', 'reactor', 'startup', 'track', 'stage receiv', 'investor mentor', 'le year', 'receiv', 'program', 'partnership'])","dict_values([0.234, 0.234, 0.208, 0.186, 0.172, 0.166, 0.149, 0.148, 0.139, 0.12])"
380,"dict_keys(['careem', 'fakharani', 'resign', 'kato', 'oper', 'press releas', 'great', 'govern relat', 'press', 'ramus'])","dict_values([0.439, 0.274, 0.229, 0.229, 0.172, 0.155, 0.153, 0.144, 0.141, 0.137])"
381,"dict_keys(['attende', 'tour', 'startup safari', 'safari', 'instabug', 'gave', 'urban station', 'startup organ', 'willi', 'stori'])","dict_values([0.28, 0.26, 0.257, 0.257, 0.199, 0.199, 0.161, 0.161, 0.154, 0.147])"
382,"dict_keys(['ye', 'ye global award', 'ye global', 'global award', 'award', 'ye commun', 'global', 'commun', 'high', 'young entrepreneur'])","dict_values([0.478, 0.358, 0.358, 0.358, 0.293, 0.215, 0.16, 0.108, 0.105, 0.098])"
383,"dict_keys(['drofi', 'voxera', 'indiegogo', 'kickstart', 'devic', 'roam', 'pocket', 'left', 'auto', 'vote'])","dict_values([0.521, 0.489, 0.26, 0.244, 0.165, 0.163, 0.163, 0.155, 0.155, 0.134])"
384,"dict_keys(['inclus', 'innov inclus', 'innov', 'peopl disabl', 'vodafon', 'societi', 'disabl', 'gesr', 'educ', 'challeng'])","dict_values([0.346, 0.325, 0.223, 0.203, 0.194, 0.192, 0.176, 0.168, 0.139, 0.134])"
385,"dict_keys(['cairo angel', 'appli cairo angel', 'appli cairo', 'angel', 'cairo', 'appli', 'miss chanc appli', 'chanc appli', 'fund', 'miss chanc'])","dict_values([0.413, 0.327, 0.327, 0.295, 0.201, 0.138, 0.131, 0.128, 0.114, 0.113])"
386,"dict_keys(['souq com', 'souq', 'categori', 'com', 'book', 'read', 'souq com latest', 'com latest categori', 'categori provid custom', 'provid custom'])","dict_values([0.409, 0.364, 0.327, 0.252, 0.212, 0.202, 0.174, 0.174, 0.174, 0.15])"
387,"dict_keys(['limb', 'closer peopl', 'vote', 'bionic limb', 'bionic', 'closer', 'campaign', 'project', 'startup bionic limb', 'startup bionic'])","dict_values([0.317, 0.283, 0.274, 0.266, 0.266, 0.244, 0.197, 0.183, 0.142, 0.142])"
388,"dict_keys(['el sherif', 'enemi', 'sherif', 'flat lab', 'flat', 'willi', 'el', 'lab', 'steal idea', 'steal'])","dict_values([0.304, 0.259, 0.25, 0.209, 0.204, 0.174, 0.158, 0.152, 0.129, 0.129])"
389,"dict_keys(['khorda', 'wast', 'session', 'khorda program', 'info session', 'recycl', 'info', 'consult', 'program', 'ministri'])","dict_values([0.285, 0.277, 0.226, 0.19, 0.17, 0.158, 0.154, 0.146, 0.138, 0.119])"
390,"dict_keys(['nokia', 'phone', 'mobil phone', 'mobil', 'reveal', 'endless batteri life', 'leak', 'evan', 'batteri life', 'world congress'])","dict_values([0.477, 0.448, 0.232, 0.208, 0.194, 0.191, 0.179, 0.179, 0.179, 0.171])"
391,"dict_keys(['voo', 'demand deliveri', 'demand', 'demand deliveri mobil', 'deliveri mobil', 'deliveri', 'app', 'courier', 'item', 'user'])","dict_values([0.499, 0.286, 0.284, 0.213, 0.213, 0.192, 0.191, 0.19, 0.168, 0.133])"
392,"dict_keys(['injaz', 'injaz egypt', 'student', 'student organ', 'injaz work', 'appli injaz', 'egypt', 'work readi', 'entrepreneurship program', 'skill'])","dict_values([0.427, 0.301, 0.239, 0.198, 0.198, 0.198, 0.187, 0.186, 0.161, 0.147])"
393,"dict_keys(['tech relat', 'acceler busi', 'criterion', 'microsoft', 'februari', 'acceler', 'relat', 'track iot', 'month consult', 'microsoft announc'])","dict_values([0.256, 0.235, 0.176, 0.172, 0.161, 0.156, 0.154, 0.128, 0.128, 0.128])"
394,"dict_keys(['injaz egypt', 'injaz', 'sinc first start', 'first start', 'startup egypt', 'startup egypt program', 'sinc first', 'fakharani', 'talk', 'egypt'])","dict_values([0.24, 0.227, 0.211, 0.211, 0.189, 0.189, 0.189, 0.189, 0.179, 0.17])"
395,"dict_keys(['honna al', 'contest', 'honna', 'shabab', 'honna al shabab', 'al shabab', 'cbc', 'al', 'tv contest', 'tv'])","dict_values([0.334, 0.319, 0.318, 0.25, 0.25, 0.25, 0.239, 0.196, 0.167, 0.128])"
396,"dict_keys(['tef', 'entrepreneurship program', 'african', 'toni elumelu', 'toni', 'teep', 'elumelu', 'stage start', 'mentor', 'startup'])","dict_values([0.252, 0.205, 0.196, 0.168, 0.168, 0.168, 0.168, 0.151, 0.148, 0.141])"
397,"dict_keys(['lab', 'medicin', 'child', 'expir medicin', 'dellemc', 'child abduct', 'abduct', 'flat lab', 'flat', 'expir'])","dict_values([0.188, 0.173, 0.17, 0.16, 0.16, 0.16, 0.16, 0.155, 0.152, 0.151])"
398,"dict_keys(['egypt work', 'employe', 'work program', 'egypt work program', 'hire', 'program', 'train founder', 'ta mal', 'program egypt work', 'new employe'])","dict_values([0.279, 0.264, 0.223, 0.223, 0.169, 0.151, 0.149, 0.149, 0.149, 0.149])"
399,"dict_keys(['mbc', 'woman', 'mbc hope', 'mashrou amal', 'mashrou', 'amal', 'egyptian woman', 'hope', 'commun', 'train cours'])","dict_values([0.338, 0.289, 0.27, 0.254, 0.254, 0.254, 0.233, 0.186, 0.153, 0.127])"
400,"dict_keys(['facebook', 'station', 'campu', 'station campu', 'startup garag facebook', 'startup garag', 'servic help peopl', 'garag facebook', 'servic help', 'garag'])","dict_values([0.396, 0.378, 0.241, 0.204, 0.204, 0.204, 0.204, 0.204, 0.191, 0.191])"
401,"dict_keys(['wsi', 'wsi prize', 'contest', 'prize', 'phase', 'submiss', 'stakehold', 'societi', 'civil societi', 'nomin'])","dict_values([0.593, 0.396, 0.331, 0.192, 0.154, 0.136, 0.121, 0.117, 0.114, 0.11])"
402,"dict_keys(['fabric', 'firebas', 'googl', 'app', 'kit', 'develop', 'mobil', 'best', 'develop platform', 'io android'])","dict_values([0.548, 0.353, 0.245, 0.222, 0.199, 0.177, 0.154, 0.123, 0.122, 0.118])"
403,"dict_keys(['flat', 'flat lab', 'lab', 'team', 'select', 'cycl program', 'flat lab cairo', 'lab cairo', 'cairo', 'cycl'])","dict_values([0.321, 0.273, 0.198, 0.176, 0.175, 0.151, 0.137, 0.134, 0.125, 0.124])"
404,"dict_keys(['incub', 'incub program', 'entrepreneur busi', 'idea must', 'year incub', 'plan prototyp', 'busi plan prototyp', 'prototyp', 'must', 'tiec'])","dict_values([0.267, 0.208, 0.17, 0.164, 0.159, 0.154, 0.154, 0.15, 0.149, 0.126])"
405,"dict_keys(['woman', 'social innov hub', 'innov hub', 'hub', 'social innov', 'young woman', 'young', 'comput', 'comput scienc', 'social'])","dict_values([0.337, 0.281, 0.277, 0.234, 0.217, 0.198, 0.182, 0.181, 0.176, 0.15])"
406,"dict_keys(['phase', 'thinkub', 'scaleup phase', 'scaleup', 'phase click', 'idea', 'scale', 'commun', 'session cover', 'commun program'])","dict_values([0.297, 0.292, 0.219, 0.219, 0.219, 0.192, 0.159, 0.137, 0.137, 0.137])"
407,"dict_keys(['studi group', 'studi group mentor', 'project review', 'group mentor', 'review', 'learn track', 'studi', 'learn', 'project', 'group'])","dict_values([0.297, 0.222, 0.222, 0.222, 0.21, 0.209, 0.189, 0.179, 0.159, 0.149])"
408,"dict_keys(['tea', 'entrepreneurship acceler', 'entrepreneurship', 'round', 'registr', 'effici', 'acceler', 'ict', 'model', 'week coach workshop'])","dict_values([0.217, 0.209, 0.158, 0.157, 0.151, 0.147, 0.139, 0.122, 0.114, 0.108])"
409,"dict_keys(['entreprenel', 'workshop', 'seri', 'start digit', 'entreprenel social enterpris', 'entreprenel social', 'workshop discus', 'seri workshop', 'offer differ', 'mansoura'])","dict_values([0.373, 0.274, 0.155, 0.135, 0.135, 0.135, 0.129, 0.129, 0.129, 0.129])"
410,"dict_keys(['award', 'innov', 'egp', 'startup year', 'respect know', 'prove innov', 'know click appli', 'innov year', 'first second', 'egp respect'])","dict_values([0.342, 0.197, 0.18, 0.179, 0.179, 0.179, 0.179, 0.179, 0.171, 0.171])"
411,"dict_keys(['ebda', 'realiti', 'incub', 'inform technolog', 'young person', 'year experi', 'incub aim', 'ed tech', 'ed', 'startup qualifi'])","dict_values([0.448, 0.183, 0.18, 0.171, 0.14, 0.134, 0.134, 0.134, 0.134, 0.129])"
412,"dict_keys(['interact', 'gesr', 'previous incub', 'insanyah', 'use', 'grand', 'team', 'tiec', 'medic', 'previous'])","dict_values([0.24, 0.218, 0.176, 0.176, 0.16, 0.145, 0.13, 0.124, 0.124, 0.121])"
413,"dict_keys(['injaz', 'skill', 'busi', 'phase', 'entrepreneurship program', 'woman', 'injaz egypt', 'program', 'team', 'busi plan'])","dict_values([0.247, 0.227, 0.212, 0.2, 0.186, 0.183, 0.173, 0.166, 0.159, 0.145])"
414,"dict_keys(['wemena', 'resili', 'model challeng', 'busi model challeng', 'woman entrepreneur', 'challeng', 'woman', 'busi model', 'citi', 'model'])","dict_values([0.4, 0.334, 0.3, 0.3, 0.206, 0.166, 0.16, 0.16, 0.158, 0.141])"
415,"dict_keys(['careem', 'partnership', 'startup', 'support entrepreneurship ecosystem', 'egypt see', 'technolog investor', 'support egypt', 'new partnership', 'investor announc', 'egypt startup'])","dict_values([0.251, 0.218, 0.168, 0.164, 0.164, 0.157, 0.157, 0.157, 0.157, 0.157])"
416,"dict_keys(['cycl', 'th cycl acceler', 'cycl acceler program', 'cycl acceler', 'auc', 'acceler program', 'acceler', 'lab', 'th cycl', 'ventur lab'])","dict_values([0.302, 0.214, 0.207, 0.207, 0.206, 0.198, 0.19, 0.174, 0.17, 0.162])"
417,"dict_keys(['injaz egypt', 'injaz', 'gain', 'pre incub', 'egypt', 'incub', 'program', 'startup', 'team', 'startup egypt'])","dict_values([0.25, 0.237, 0.23, 0.179, 0.178, 0.177, 0.16, 0.159, 0.153, 0.132])"
418,"dict_keys(['univers lead compani', 'univers lead', 'technolog', 'ntl', 'help build', 'learn', 'lead compani', 'ecosystem', 'electron', 'initi'])","dict_values([0.18, 0.18, 0.174, 0.172, 0.165, 0.155, 0.148, 0.122, 0.121, 0.121])"
419,"dict_keys(['youth entrepreneurship program', 'youth entrepreneurship', 'youth', 'entrepreneurship program', 'amideast', 'program', 'entrepreneurship', 'busi', 'citi', 'busi idea'])","dict_values([0.332, 0.332, 0.274, 0.27, 0.234, 0.193, 0.136, 0.132, 0.132, 0.121])"
420,"dict_keys(['virtual incub', 'round fund', 'incub', 'startup', 'fastercapit', 'virtual', 'acceler incub', 'cofound', 'startup idea', 'technic'])","dict_values([0.307, 0.273, 0.219, 0.209, 0.204, 0.182, 0.172, 0.162, 0.154, 0.152])"
421,"dict_keys(['hack egypt', 'hack', 'medic would', 'hack egypt particip', 'code design', 'medic', 'hackathon', 'le hour', 'donat', 'egypt particip'])","dict_values([0.322, 0.239, 0.161, 0.161, 0.161, 0.159, 0.156, 0.151, 0.151, 0.144])"
422,"dict_keys(['riseup', 'talk', 'workshop session', 'workshop', 'day', 'creativ', 'vezeeta', 'first day', 'instabug', 'gave'])","dict_values([0.243, 0.195, 0.172, 0.164, 0.154, 0.139, 0.136, 0.136, 0.133, 0.133])"
423,"dict_keys(['earbud', 'audesi', 'headphon', 'isol', 'hearabl', 'earbud headphon', 'music', 'hear', 'sound', 'either'])","dict_values([0.454, 0.454, 0.244, 0.182, 0.182, 0.182, 0.157, 0.147, 0.144, 0.119])"
424,"dict_keys(['fab lab', 'fab', 'wheel', 'lab wheel', 'fab lab wheel', 'lab', 'governor', 'empow youth', 'al', 'bu'])","dict_values([0.421, 0.421, 0.314, 0.314, 0.314, 0.22, 0.149, 0.131, 0.13, 0.124])"
425,"dict_keys(['digit market', 'market', 'digit', 'get benefit', 'digit market invest', 'market invest', 'consult', 'get', 'latest', 'benefit'])","dict_values([0.432, 0.284, 0.243, 0.21, 0.21, 0.188, 0.161, 0.115, 0.113, 0.105])"
426,"dict_keys(['demo day', 'demo', 'auc', 'day', 'vlab demo day', 'vlab demo', 'th pm new', 'th cycl demo', 'test product servic', 'test product'])","dict_values([0.177, 0.172, 0.109, 0.106, 0.093, 0.093, 0.093, 0.093, 0.093, 0.093])"
427,"dict_keys(['univers lead compani', 'univers lead', 'ntl', 'help build', 'learn', 'technolog', 'lead compani', 'ecosystem', 'build', 'capac'])","dict_values([0.194, 0.194, 0.185, 0.178, 0.166, 0.161, 0.16, 0.131, 0.127, 0.125])"
428,"dict_keys(['ebni', 'ebni incub', 'iot', 'send', 'product servic', 'incub', 'program', 'product', 'applic', 'seed fund co'])","dict_values([0.462, 0.242, 0.24, 0.192, 0.168, 0.155, 0.149, 0.137, 0.123, 0.121])"
429,"dict_keys(['mit', 'mit enterpris forum', 'mit enterpris', 'enterpris forum', 'forum', 'three', 'april', 'competit', 'worldwid', 'total'])","dict_values([0.246, 0.194, 0.194, 0.194, 0.143, 0.135, 0.133, 0.129, 0.128, 0.123])"
430,"dict_keys(['novemb th', 'pm', 'mal', 'mit enterpris forum', 'mit enterpris', 'enterpris forum', 'novemb', 'mit', 'session', 'greek campu'])","dict_values([0.256, 0.239, 0.211, 0.194, 0.194, 0.194, 0.178, 0.164, 0.161, 0.159])"
431,"dict_keys(['unilev', 'nafham', 'rexona', 'student', 'brand', 'republ', 'award win', 'creativ', 'digit', 'techniqu'])","dict_values([0.332, 0.305, 0.265, 0.213, 0.198, 0.152, 0.152, 0.143, 0.137, 0.127])"
432,"dict_keys(['sap', 'sap startup focu', 'sap startup', 'startup focu', 'attende', 'startup focu program', 'focu program', 'network opportun', 'director', 'focu'])","dict_values([0.466, 0.262, 0.262, 0.25, 0.203, 0.175, 0.175, 0.16, 0.153, 0.145])"
433,"dict_keys(['riseup', 'riseup explor', 'explor', 'startup', 'competit', 'startup tech', 'invest global', 'innov space', 'summit among', 'startup relev resourc'])","dict_values([0.299, 0.249, 0.175, 0.159, 0.152, 0.124, 0.124, 0.124, 0.119, 0.119])"
434,"dict_keys(['mobil connect', 'mobil', 'webinar', 'connect', 'ident', 'servic provid', 'pm', 'servic', 'interest', 'protocol'])","dict_values([0.568, 0.347, 0.294, 0.224, 0.213, 0.169, 0.16, 0.113, 0.112, 0.107])"
435,"dict_keys(['cours', 'digit market', 'traine', 'social medium manag', 'medium manag', 'social medium', 'digit', 'novemb', 'egp', 'session digit market'])","dict_values([0.368, 0.297, 0.271, 0.271, 0.271, 0.19, 0.167, 0.152, 0.136, 0.135])"
436,"dict_keys(['career', 'principl', 'tech compani', 'engin', 'top', 'latest technolog', 'tech', 'latest', 'power', 'top tech compani'])","dict_values([0.252, 0.207, 0.201, 0.199, 0.184, 0.173, 0.145, 0.134, 0.123, 0.116])"
437,"dict_keys(['vr', 'planet guru', 'planet', 'innov space', 'guru', 'space', 'planet guru innov', 'htc vive', 'guru innov space', 'guru innov'])","dict_values([0.383, 0.286, 0.286, 0.269, 0.247, 0.184, 0.172, 0.172, 0.172, 0.172])"
438,"dict_keys(['auc', 'auc new cairo', 'auc new', 'new cairo campu', 'cairo campu', 'lab', 'new cairo', 'ventur lab', 'auc ventur lab', 'auc ventur'])","dict_values([0.342, 0.184, 0.184, 0.181, 0.181, 0.174, 0.17, 0.162, 0.162, 0.162])"
439,"dict_keys(['star scienc', 'scienc', 'star', 'qatar', 'season', 'arab', 'arab world', 'foundat', 'show', 'visit platform'])","dict_values([0.395, 0.364, 0.294, 0.214, 0.208, 0.182, 0.179, 0.152, 0.147, 0.124])"
