,kaywords,weight
789,"dict_keys(['لوب', 'لفنتشر لوب', 'لفنتشر', 'خرج شرك نشء', 'حضن عمل جمع', 'خرج شرك', 'شرك نشء', 'مرك', 'عمل جمع', 'نشء'])","dict_values([0.269, 0.2, 0.2, 0.188, 0.188, 0.169, 0.146, 0.139, 0.136, 0.133])"
790,"dict_keys(['جسر', 'صحح طوق', 'جمع مجل', 'حضو عمل', 'حضو', 'طعم', 'ءسس', 'صحح', 'طوق', 'وني قدم'])","dict_values([0.285, 0.241, 0.241, 0.214, 0.194, 0.176, 0.158, 0.119, 0.116, 0.115])"
791,"dict_keys(['هتف', 'مركز', 'لبلكشن', 'هتف جدد', 'دعم', 'هرد', 'هتف ذكي', 'عمل فترض', 'طبقا شرك', 'دعم قني'])","dict_values([0.53, 0.265, 0.265, 0.253, 0.159, 0.127, 0.127, 0.127, 0.127, 0.127])"
792,"dict_keys(['زتل', 'بوي', 'بوي بول', 'بول', 'كتتب', 'ورب', 'سكر', 'حوذ', 'عبر', 'سهم'])","dict_values([0.68, 0.286, 0.284, 0.284, 0.142, 0.13, 0.13, 0.097, 0.072, 0.071])"
793,"dict_keys(['سبق', 'ميس حدد', 'ميس', 'علم ميس حدد', 'علم ميس', 'ملو جنه', 'هرمنك', 'سمعل', 'جنه', 'كسس'])","dict_values([0.2, 0.191, 0.191, 0.191, 0.191, 0.182, 0.164, 0.157, 0.154, 0.143])"
794,"dict_keys(['دسترز', 'حكم', 'سبق', 'رلد', 'دسترز علم', 'قمم دسترز', 'رصص ثمر', 'شرك نشء', 'ثمر', 'نشء'])","dict_values([0.393, 0.19, 0.155, 0.148, 0.148, 0.141, 0.135, 0.119, 0.114, 0.108])"
795,"dict_keys(['ججل', 'بتش', 'شرك قريبا', 'جمهر وبع', 'شعر فعل', 'حجز معد', 'تفر ولق', 'مكن سعد', 'جره', 'تقن'])","dict_values([0.495, 0.376, 0.188, 0.188, 0.179, 0.179, 0.179, 0.172, 0.172, 0.171])"
796,"dict_keys(['هور هون', 'هور', 'هون', 'درب لصف', 'ظءف', 'بحث ظءف', 'وهب', 'قدم درب', 'لصف', 'سبك'])","dict_values([0.337, 0.337, 0.305, 0.235, 0.23, 0.224, 0.207, 0.203, 0.19, 0.14])"
797,"dict_keys(['ظفف', 'جول', 'ملو', 'ثمر', 'ظءف', 'لفء', 'جول ثمر', 'ملو دلر', 'شغر', 'جول ثمر لفء'])","dict_values([0.285, 0.238, 0.233, 0.215, 0.202, 0.175, 0.168, 0.167, 0.155, 0.155])"
798,"dict_keys(['لبب عرب فرق', 'لبب عرب', 'عرب فرق', 'جمع مرك', 'لبب', 'نشر لوب جمع', 'لوب جمع مرك', 'لوب جمع', 'مرك', 'خرج'])","dict_values([0.24, 0.229, 0.22, 0.194, 0.163, 0.147, 0.142, 0.138, 0.136, 0.136])"
799,"dict_keys(['فسو', 'صندق', 'ثمر', 'ورن', 'ءجر', 'قوم ركز', 'غود', 'ثمر صندق', 'صندق راس', 'وقع'])","dict_values([0.35, 0.232, 0.203, 0.195, 0.157, 0.151, 0.151, 0.151, 0.138, 0.129])"
800,"dict_keys(['رقم', 'عوم قتصد رقم', 'شعب عوم قتصد', 'شعب عوم', 'خلل', 'جلس', 'عوم قتصد', 'قتصد رقم', 'عزم', 'شعب'])","dict_values([0.293, 0.168, 0.168, 0.168, 0.168, 0.168, 0.162, 0.149, 0.149, 0.145])"
801,"dict_keys(['نول نجلز', 'ثمر', 'سوط', 'نول', 'نجلز', 'صعد مصر', 'شبك', 'لءك', 'ثمر لءك', 'صعد'])","dict_values([0.346, 0.267, 0.228, 0.216, 0.214, 0.192, 0.184, 0.145, 0.145, 0.139])"
802,"dict_keys(['ركز نمم', 'مكس', 'مقر', 'دوم', 'نمم دوم', 'جتمع', 'نهء', 'نمم', 'كسك', 'فءز حفل'])","dict_values([0.263, 0.253, 0.253, 0.225, 0.196, 0.188, 0.142, 0.136, 0.132, 0.132])"
803,"dict_keys(['جزء جمع', 'رود', 'جمع كبر', 'رود عمل', 'جلب', 'مكن رود عمل', 'مكن رود', 'جمع رود', 'كبر', 'خلف'])","dict_values([0.222, 0.197, 0.183, 0.173, 0.17, 0.165, 0.165, 0.149, 0.145, 0.138])"
804,"dict_keys(['رنج شرك نشء', 'رنج شرك', 'حدي ءسس رنج', 'حدي ءسس', 'ءسس رنج شرك', 'ءسس رنج', 'وجه ستو', 'نمم رود عمل', 'نمم رود', 'رصص شتر الان'])","dict_values([0.142, 0.142, 0.142, 0.142, 0.142, 0.142, 0.136, 0.136, 0.136, 0.136])"
805,"dict_keys(['ثمر صندق ثمر', 'ثمر', 'مجل نقل', 'ثمر صندق', 'خدم', 'صندق ثمر', 'سعر', 'مصل', 'صندق', 'نقل'])","dict_values([0.207, 0.18, 0.179, 0.179, 0.144, 0.137, 0.131, 0.116, 0.11, 0.106])"
806,"dict_keys(['لفف دلر', 'شزلنج', 'لفف', 'دلر', 'قيم لفف دلر', 'قيم ثمر', 'صوت صور', 'سهم راس لمل', 'سهم راس', 'دلر ثمر سهم'])","dict_values([0.276, 0.253, 0.204, 0.163, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143])"
807,"dict_keys(['بدء نوع', 'نته', 'بدء', 'جهه بحث', 'بحث', 'نوع', 'نمذج بدء', 'مول', 'نمذج', 'دور'])","dict_values([0.326, 0.271, 0.249, 0.217, 0.214, 0.203, 0.194, 0.166, 0.138, 0.136])"
808,"dict_keys(['هندس عتمد برمج', 'هندس عتمد', 'قوم هندس عتمد', 'قوم هندس', 'عتمد برمج', 'ركز قوم هندس', 'نظم ءسس', 'ركز قوم', 'عتمد', 'نظم ءسس تصل'])","dict_values([0.255, 0.255, 0.255, 0.255, 0.255, 0.255, 0.212, 0.212, 0.17, 0.17])"
809,"dict_keys(['دسترز', 'سبق دسترز', 'سوق نشء', 'سبق', 'سهم', 'فرص نمم', 'سهم راس لمل', 'سهم راس', 'دلر ثمر سهم', 'دسترز علم'])","dict_values([0.511, 0.264, 0.224, 0.151, 0.144, 0.144, 0.144, 0.144, 0.144, 0.144])"
810,"dict_keys(['سور طور', 'شرك ريم', 'بدر', 'برمج', 'طور', 'سور', 'ريم', 'عرب', 'مسر', 'لوب'])","dict_values([0.214, 0.196, 0.18, 0.174, 0.164, 0.154, 0.152, 0.137, 0.133, 0.132])"
811,"dict_keys(['جلت', 'جلت تيك', 'تيك', 'رحل نيل', 'لقق فكر', 'نيل', 'امام', 'رود عمل', 'مره', 'فكر'])","dict_values([0.417, 0.339, 0.244, 0.181, 0.143, 0.14, 0.134, 0.106, 0.1, 0.1])"
812,"dict_keys(['قمم تدد', 'تدد', 'هكث', 'كتشف', 'صحب شرك نشء', 'صحب شرك', 'صحب', 'قمم', 'كنلج', 'عرض'])","dict_values([0.236, 0.236, 0.233, 0.169, 0.166, 0.155, 0.153, 0.152, 0.143, 0.114])"
813,"dict_keys(['كند', 'سور كند', 'فعل سور كند', 'فعل سور', 'شكل فرق', 'عطل هوي سبع', 'عطل هوي', 'رتب كند', 'بلم', 'سور'])","dict_values([0.421, 0.355, 0.267, 0.222, 0.178, 0.167, 0.167, 0.167, 0.167, 0.16])"
814,"dict_keys(['طبق', 'طفل', 'قطع غور مكن', 'غور مكن', 'صنعلي', 'شرر حتج', 'طبب', 'رشت', 'قوس', 'قطع غور'])","dict_values([0.197, 0.173, 0.163, 0.163, 0.163, 0.153, 0.15, 0.146, 0.141, 0.136])"
815,"dict_keys(['طعم', 'كبر شرك علم', 'قءم طعم', 'كبر', 'علم فيي', 'طلب طعم', 'شرك علن', 'برن', 'سعد طلب', 'فيي علم'])","dict_values([0.276, 0.189, 0.189, 0.184, 0.18, 0.18, 0.18, 0.18, 0.173, 0.168])"
816,"dict_keys(['مهن تقن', 'علم درب مهن', 'درب مهن تقن', 'درب مهن', 'رود عمل', 'تقن', 'رود', 'زدهر', 'علم رود عمل', 'علم درب'])","dict_values([0.187, 0.187, 0.187, 0.187, 0.164, 0.16, 0.155, 0.139, 0.134, 0.134])"
817,"dict_keys(['سبق', 'نشء مجل تصل', 'مدد دقق', 'عمل ورب', 'سجل سجل', 'سبق دعم', 'دعم تمم', 'حضو حضن', 'جنب سعد', 'بء طق'])","dict_values([0.19, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136, 0.136])"
818,"dict_keys(['مرث', 'نطق كنلج', 'كنلج', 'فكر بدع', 'كنلج قري لذك', 'كنلج قري', 'رتج مصر نمم', 'بتكر', 'نمم دم', 'رتج مصر'])","dict_values([0.32, 0.269, 0.191, 0.145, 0.143, 0.143, 0.143, 0.129, 0.128, 0.128])"
819,"dict_keys(['نتربرنل', 'نتربرنل تستطع', 'فعل نتربرنل تستطع', 'فعل نتربرنل', 'تستطع', 'قصص نجح', 'ورش', 'كثر', 'فعل', 'حضر'])","dict_values([0.274, 0.212, 0.212, 0.212, 0.212, 0.152, 0.15, 0.142, 0.133, 0.121])"
820,"dict_keys(['رنت شوء', 'شوء', 'رنت', 'ءمر', 'برج عرب', 'برج', 'مدن كنلج', 'لذك لجست', 'لءسكندر مدن', 'مجل رنت'])","dict_values([0.25, 0.239, 0.231, 0.228, 0.209, 0.192, 0.162, 0.162, 0.162, 0.152])"
821,"dict_keys(['فعل', 'جور لءلكترن', 'سقم', 'كنلج لمل', 'لمل', 'كنلج', 'شرك عرض', 'كنلج ول', 'لءلكترن', 'جور'])","dict_values([0.312, 0.195, 0.182, 0.18, 0.168, 0.162, 0.162, 0.159, 0.146, 0.136])"
822,"dict_keys(['ذكر', 'حجز ذكر', 'حجز', 'وري', 'ذكر ثمر', 'خدم', 'نصص حجز', 'طور نصص', 'خدم حجز', 'ثمر'])","dict_values([0.456, 0.437, 0.379, 0.266, 0.155, 0.143, 0.139, 0.134, 0.126, 0.09])"
823,"dict_keys(['ايم سور', 'ايم', 'حور', 'سبق دول', 'قتصد', 'ضيف', 'سور', 'ءمر عرب', 'سبق', 'عرب'])","dict_values([0.312, 0.312, 0.188, 0.179, 0.177, 0.149, 0.14, 0.137, 0.137, 0.126])"
824,"dict_keys(['نشء عمل مجل', 'حدث خبر', 'شرك نشء عمل', 'نشء عمل', 'شرك عمل', 'لفف دلر', 'قني', 'عمل مجل', 'نقش', 'ءثر'])","dict_values([0.225, 0.208, 0.2, 0.19, 0.166, 0.163, 0.148, 0.147, 0.14, 0.132])"
825,"dict_keys(['نسف', 'نسف شرك', 'دلر سعد', 'لفف دلر', 'فكر', 'لبلكشن', 'مرر', 'ولي جرب', 'مجل كنلج ثمر', 'لذك لءصطتنع'])","dict_values([0.437, 0.218, 0.2, 0.141, 0.129, 0.109, 0.104, 0.104, 0.104, 0.104])"
826,"dict_keys(['يشر', 'حقق حلم', 'يعط فرص', 'فرص كبر', 'يعط', 'حلم', 'فكر', 'كبر', 'ثمر', 'سبق'])","dict_values([0.243, 0.243, 0.231, 0.215, 0.185, 0.18, 0.179, 0.158, 0.149, 0.127])"
827,"dict_keys(['بدع كنلج علم', 'كنلج علم', 'كون فكر', 'حضن عمل', 'حضن', 'كون', 'خطط عمل', 'خطط', 'شرط', 'خور'])","dict_values([0.208, 0.185, 0.171, 0.165, 0.145, 0.142, 0.136, 0.123, 0.122, 0.117])"
828,"dict_keys(['رول', 'سور', 'سبق', 'فكر', 'رغب', 'مسر', 'زود', 'سبق حمس', 'ثرر جتمع', 'وجه صحب'])","dict_values([0.318, 0.286, 0.209, 0.176, 0.162, 0.149, 0.148, 0.119, 0.119, 0.114])"
829,"dict_keys(['دبم', 'حلل', 'حلل بنت', 'عرض دبم', 'لفد', 'بنت', 'شرك نشء', 'نشء', 'ءمن', 'علم'])","dict_values([0.558, 0.207, 0.206, 0.16, 0.152, 0.135, 0.1, 0.091, 0.081, 0.079])"
830,"dict_keys(['سجل شرك', 'زيد', 'عمر', 'فكر وقع', 'شرك قانونيا', 'ثلث فءز', 'نشء', 'وصل فكر', 'نضمم لبرنمج', 'نشء منح'])","dict_values([0.194, 0.13, 0.126, 0.122, 0.122, 0.122, 0.119, 0.117, 0.117, 0.117])"
831,"dict_keys(['شوش', 'لجن حكم', 'قدم', 'شرك نشء', 'لجن', 'امام', 'سبق', 'هيي سبق لفزن', 'هيي سبق', 'نشء زيد ثلث'])","dict_values([0.144, 0.109, 0.094, 0.092, 0.091, 0.09, 0.09, 0.086, 0.086, 0.086])"
832,"dict_keys(['نشر لوب', 'لوب', 'نشر', 'هتف حمل دفع', 'نمم لقتصد خلق', 'نمم لقتصد', 'نظم لمل نصص', 'نظم لمل', 'نضمم للبرنمج سجل', 'نضمم للبرنمج'])","dict_values([0.145, 0.122, 0.116, 0.099, 0.099, 0.099, 0.099, 0.099, 0.099, 0.099])"
833,"dict_keys(['وسط', 'جور لءلكترن', 'شرك وري', 'وري', 'مصر', 'لءلكترن', 'جور', 'شرك رءد مجل', 'دفع لكتر', 'سءق'])","dict_values([0.183, 0.183, 0.181, 0.16, 0.148, 0.137, 0.128, 0.123, 0.123, 0.118])"
834,"dict_keys(['كنلج لمل', 'لمل', 'لقق فكر', 'مجل كنلج لمل', 'دقءق', 'كنلج', 'لقق', 'خبر', 'مجل كنلج', 'فكر حدث'])","dict_values([0.269, 0.235, 0.197, 0.185, 0.166, 0.151, 0.127, 0.123, 0.122, 0.117])"
835,"dict_keys(['نفنتشرز', 'رود', 'نوف', 'سور نوف', 'رود عمل', 'فرص حضو', 'لقن', 'شرك نشء', 'دعم رود عمل', 'دعم رود'])","dict_values([0.324, 0.134, 0.13, 0.13, 0.121, 0.119, 0.09, 0.087, 0.086, 0.085])"
836,"dict_keys(['نفنتشرز', 'رود', 'نوف', 'سور نوف', 'رود عمل', 'فرص حضو', 'لقن', 'شرك نشء', 'دعم رود عمل', 'دعم رود'])","dict_values([0.324, 0.134, 0.13, 0.13, 0.121, 0.119, 0.09, 0.087, 0.086, 0.085])"
837,"dict_keys(['سبق', 'طلب', 'لذك لءصطتنع', 'لءصطتنع', 'علم يضو', 'عبب', 'سبق ضغط', 'درس جمع', 'خرج طلب', 'جبب'])","dict_values([0.183, 0.179, 0.166, 0.166, 0.166, 0.166, 0.166, 0.166, 0.166, 0.164])"
838,"dict_keys(['جمع مرك', 'نشر لوب', 'مرك', 'رنمج سرع', 'لوب', 'نشء', 'نشر', 'سرع', 'شرك نشء', 'جمع'])","dict_values([0.18, 0.144, 0.125, 0.124, 0.122, 0.12, 0.115, 0.11, 0.105, 0.097])"
839,"dict_keys(['هندس برمج', 'برمج', 'هندس', 'وسط هندس برمج', 'وسط هندس', 'شرق وسط هندس', 'ءمر رقو شرق', 'ءمر رقو', 'رقو شرق وسط', 'رقو شرق'])","dict_values([0.361, 0.274, 0.247, 0.239, 0.239, 0.239, 0.225, 0.225, 0.2, 0.194])"
840,"dict_keys(['دوم مدد', 'شوء', 'مدد لذك', 'نرن شوء', 'درس', 'دوم', 'ءمر رقو شرق', 'ءمر رقو', 'لذك', 'نضمم سرع عمل'])","dict_values([0.24, 0.226, 0.202, 0.183, 0.18, 0.13, 0.12, 0.12, 0.116, 0.115])"
841,"dict_keys(['بدع', 'سبق', 'شرك ءسس', 'ءجد', 'خطط طلق', 'وظف عمل', 'علل سجل', 'دعم لزم', 'فضل فكر', 'عمل نصص'])","dict_values([0.283, 0.222, 0.213, 0.196, 0.158, 0.151, 0.151, 0.151, 0.145, 0.145])"
842,"dict_keys(['طلع', 'مدن', 'لفد', 'وذو', 'هتم عزز فهم', 'هتم عزز', 'نوء شرك نشء', 'غطط علم', 'عزز فهم سءل', 'طلق طلع'])","dict_values([0.298, 0.212, 0.174, 0.122, 0.122, 0.122, 0.122, 0.122, 0.122, 0.122])"
843,"dict_keys(['فنتس', 'لجبر', 'ثمر', 'كبر ثمر', 'لجبر نتشرز', 'عتبر كبر', 'وسع شرق وسط', 'وسع شرق', 'كبر ثمر حصل', 'فعل حضر'])","dict_values([0.51, 0.218, 0.196, 0.179, 0.159, 0.159, 0.151, 0.151, 0.151, 0.151])"
844,"dict_keys(['لقم', 'حدث', 'وسط جنب', 'شرق وسط جنب', 'رزءب', 'دسمبر دسمبر', 'حسس جرب نسس', 'جرب نسس', 'جنب رقو', 'روز'])","dict_values([0.169, 0.167, 0.165, 0.165, 0.165, 0.165, 0.165, 0.165, 0.158, 0.157])"
845,"dict_keys(['جدد خلق', 'نبت', 'طوق جدد', 'جدد', 'طوق', 'فرص شرك', 'بدع', 'ركز جمع', 'خلق', 'وحم'])","dict_values([0.255, 0.234, 0.198, 0.195, 0.184, 0.184, 0.137, 0.128, 0.122, 0.122])"
846,"dict_keys(['جمع قهر', 'كلي قتصد علم', 'كلي قتصد', 'تمم ختر فضل', 'قهر', 'قتصد علم', 'ختر فضل', 'كلي', 'خرج جمع', 'لسس'])","dict_values([0.344, 0.188, 0.188, 0.167, 0.158, 0.154, 0.143, 0.137, 0.137, 0.13])"
847,"dict_keys(['رءد عمل', 'علم تجر', 'رءد', 'قصص', 'شتر', 'نظر', 'نشط خلف', 'هدف طلق', 'هدف رحل', 'عمل نظر'])","dict_values([0.279, 0.225, 0.215, 0.202, 0.194, 0.19, 0.172, 0.164, 0.164, 0.164])"
848,"dict_keys(['يكس نجلز', 'يكس', 'نجلز', 'ثمر', 'اول', 'ولد', 'حمل', 'جرر', 'شرك نشء مصر', 'نشء مصر'])","dict_values([0.443, 0.382, 0.274, 0.179, 0.145, 0.12, 0.104, 0.101, 0.093, 0.092])"
849,"dict_keys(['مدن', 'ردي', 'طلع', 'وسط شمال فرق', 'رحل', 'شمال فرق', 'حدي', 'فصل', 'مضو', 'جمع'])","dict_values([0.237, 0.214, 0.187, 0.149, 0.149, 0.143, 0.125, 0.114, 0.109, 0.106])"
850,"dict_keys(['سبع علم رود', 'سبع علم', 'علم رود عمل', 'علم رود', 'طنط', 'سبع', 'عمل بكر', 'فمبر', 'رود عمل', 'رود'])","dict_values([0.323, 0.279, 0.247, 0.236, 0.215, 0.209, 0.181, 0.179, 0.134, 0.127])"
851,"dict_keys(['طلب', 'عمل صغر', 'رنمج رود عمل', 'رنمج رود', 'لثن', 'سجل', 'فرد', 'ريق', 'رسم', 'فمبر'])","dict_values([0.242, 0.216, 0.216, 0.209, 0.203, 0.168, 0.168, 0.158, 0.147, 0.13])"
852,"dict_keys(['وفل', 'محط', 'وفل وفل', 'خدم محط', 'خدم', 'وصل', 'مصل', 'طبق', 'رحل', 'خدم برم'])","dict_values([0.458, 0.289, 0.203, 0.194, 0.15, 0.128, 0.121, 0.112, 0.106, 0.102])"
853,"dict_keys(['علم', 'درش', 'شلل', 'ءمر', 'نظم علم', 'دكتر', 'جهه', 'كبر قدر مكك', 'قمم علم بدع', 'قمم علم'])","dict_values([0.271, 0.214, 0.19, 0.183, 0.163, 0.137, 0.122, 0.107, 0.107, 0.107])"
854,"dict_keys(['ورك', 'حصل فءز', 'خطر', 'ءهل', 'قط', 'فءز لءل', 'حصل فءز جءز', 'ءهل حصل', 'فءز', 'حدي وجه شرك'])","dict_values([0.27, 0.22, 0.187, 0.18, 0.162, 0.153, 0.153, 0.153, 0.15, 0.147])"
855,"dict_keys(['ءمر', 'علم', 'علم كنلج', 'لسع', 'حضر', 'كنلج', 'علم حلل عوم', 'حجز ذكر', 'لسع صبح', 'لسب وفق'])","dict_values([0.312, 0.215, 0.192, 0.18, 0.178, 0.151, 0.146, 0.146, 0.139, 0.139])"
856,"dict_keys(['حدث', 'غطط', 'لءسكندر', 'كنلج ول ثمر', 'نقش طرق', 'لءلكترن كنلج', 'فكر سبق', 'صفح فسب', 'حدث هشم', 'ثمر سوق'])","dict_values([0.217, 0.205, 0.195, 0.162, 0.154, 0.154, 0.154, 0.154, 0.154, 0.154])"
857,"dict_keys(['دقهل', 'سلر', 'لر', 'كرم', 'زهرن', 'رمم سلر', 'رمم', 'محط', 'طوق', 'محط طوق'])","dict_values([0.401, 0.359, 0.251, 0.246, 0.24, 0.24, 0.202, 0.179, 0.121, 0.12])"
858,"dict_keys(['لبز', 'رنمج سرع عمل', 'رنمج سرع', 'مول', 'سرع عمل', 'لبز قهر', 'مول ءسس', 'قدم رنمج سرع', 'سرع', 'رنمج'])","dict_values([0.358, 0.206, 0.203, 0.197, 0.193, 0.161, 0.154, 0.154, 0.15, 0.139])"
859,"dict_keys(['لجك', 'ججل', 'ركب', 'لذك', 'درج', 'علن ججل', 'هتف', 'وسق', 'طلق سوق', 'درد'])","dict_values([0.574, 0.355, 0.203, 0.195, 0.183, 0.135, 0.135, 0.129, 0.129, 0.129])"
860,"dict_keys(['ججل', 'عمل ججل', 'رنمج سرع عمل', 'رنمج سرع', 'ودي سلك', 'سون فرنسسك', 'سون', 'فرنسسك', 'نشء', 'سرع عمل'])","dict_values([0.399, 0.173, 0.166, 0.163, 0.154, 0.154, 0.154, 0.142, 0.127, 0.124])"
861,"dict_keys(['فكر بدع', 'بكر حدي حقق', 'مرث', 'حلل بكر حدي', 'حدي حقق', 'بكر حدي', 'فيي', 'ورش', 'حلل بكر', 'اسس'])","dict_values([0.227, 0.21, 0.201, 0.201, 0.193, 0.187, 0.167, 0.158, 0.158, 0.158])"
862,"dict_keys(['فتتح', 'سبتمبر', 'خور', 'مكن فوز', 'مجل شرك نشء', 'فتح فرص', 'عمل فترض', 'ظبي', 'شرك جبب', 'شترك'])","dict_values([0.223, 0.194, 0.167, 0.149, 0.142, 0.142, 0.142, 0.142, 0.142, 0.142])"
863,"dict_keys(['لعب', 'هكث', 'عهد كنلج علم', 'عهد كنلج', 'سبتمبر', 'طور لعب', 'عهد', 'لجن حكم', 'وهب', 'لجن'])","dict_values([0.254, 0.244, 0.232, 0.232, 0.227, 0.213, 0.157, 0.148, 0.136, 0.123])"
864,"dict_keys(['كنلج فضل', 'كني', 'كنلج', 'شرك نشء كنلج', 'لقم', 'نشء كنلج', 'قدم سبق', 'سبق', 'شرك نشء', 'فضل شرك'])","dict_values([0.218, 0.194, 0.17, 0.17, 0.168, 0.162, 0.157, 0.153, 0.146, 0.144])"
865,"dict_keys(['ستبج', 'لكترن', 'وقع', 'فءه', 'وصل جتمع', 'برد', 'وسب', 'مزو', 'ربط', 'وقع لخص'])","dict_values([0.403, 0.325, 0.315, 0.199, 0.183, 0.171, 0.166, 0.16, 0.136, 0.128])"
866,"dict_keys(['جءز', 'كرت', 'بدر جءز', 'نسس', 'رءد عمل', 'نهء', 'سبق', 'مرك', 'بدر', 'رءد'])","dict_values([0.226, 0.207, 0.207, 0.19, 0.168, 0.16, 0.145, 0.132, 0.131, 0.129])"
867,"dict_keys(['ثمر', 'وزر', 'لقن', 'فسر', 'ءحح', 'حرر', 'جدد', 'ثمر جدد', 'جلس', 'قنو'])","dict_values([0.308, 0.21, 0.189, 0.182, 0.182, 0.167, 0.139, 0.136, 0.129, 0.128])"
868,"dict_keys(['نقل', 'دلر', 'عرض', 'بتكر خدم', 'نقل شرك', 'قمم بزر نصص', 'عضو', 'عرض عوم', 'شرك عمر', 'سبق عمل'])","dict_values([0.291, 0.153, 0.138, 0.134, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128])"
869,"dict_keys(['حمد سلم', 'سكو', 'صنع', 'شرك سكو', 'نوج', 'كلف', 'هندس حمد', 'سلم', 'صنو', 'قعع'])","dict_values([0.277, 0.265, 0.222, 0.174, 0.16, 0.157, 0.154, 0.151, 0.15, 0.143])"
870,"dict_keys(['لقع فترض', 'فترض', 'لقع', 'خبر لقع فترض', 'خبر لقع', 'خبر', 'سبك', 'شبك', 'ناءا', 'عون شبك'])","dict_values([0.399, 0.313, 0.306, 0.206, 0.206, 0.18, 0.153, 0.137, 0.129, 0.123])"
871,"dict_keys(['نجل', 'ءكد', 'جرب', 'غسطس', 'لمل', 'ول', 'دول', 'وقس', 'فعل', 'مصر قرر'])","dict_values([0.242, 0.17, 0.167, 0.154, 0.153, 0.142, 0.141, 0.127, 0.127, 0.121])"
872,"dict_keys(['سبق هكث', 'برط', 'هكث', 'سبق', 'غسطس', 'سفر', 'منح', 'مصر جبب', 'لءسترتج', 'قدم ريق'])","dict_values([0.259, 0.237, 0.182, 0.181, 0.157, 0.151, 0.137, 0.123, 0.123, 0.123])"
873,"dict_keys(['قيم جني', 'جءز', 'جني جءز', 'جءز ثون', 'قيم', 'نسس', 'تصل', 'تصل كنلج', 'جءز ولي', 'فرد'])","dict_values([0.269, 0.249, 0.227, 0.217, 0.21, 0.209, 0.205, 0.204, 0.164, 0.162])"
874,"dict_keys(['فوب', 'فوب لوب', 'لوب', 'لتكنلج', 'صنع', 'ضوف', 'ءمر', 'مصر', 'لجمعت', 'ءمر دول'])","dict_values([0.585, 0.39, 0.302, 0.173, 0.143, 0.132, 0.125, 0.098, 0.098, 0.093])"
875,"dict_keys(['نوو', 'رحل صفف', 'رحل', 'طور جمع', 'صفف نهء', 'ثقف', 'فنن', 'فني', 'صفف', 'ثلث'])","dict_values([0.432, 0.181, 0.157, 0.156, 0.152, 0.148, 0.132, 0.123, 0.113, 0.097])"
876,"dict_keys(['صطنع', 'لذك صطنع', 'تكك ودي', 'لذك', 'تكك', 'لبرنمج', 'ودي', 'سبتمبر', 'خبر', 'نشء'])","dict_values([0.297, 0.227, 0.225, 0.218, 0.182, 0.177, 0.153, 0.147, 0.119, 0.11])"
877,"dict_keys(['جبب', 'ركز حتض', 'حتض', 'جبب كون', 'خطط عمل', 'سقم ركز', 'ركز', 'فكر', 'فكر جدد', 'رمج جهز'])","dict_values([0.225, 0.137, 0.137, 0.135, 0.134, 0.13, 0.125, 0.121, 0.115, 0.115])"
878,"dict_keys(['سرع عمل', 'سرع', 'رنمج سرع عمل', 'رنمج سرع', 'شجع رود عمل', 'شجع رود', 'رود عمل', 'عمل فعل', 'رود', 'بدع كنلج ورد'])","dict_values([0.199, 0.185, 0.16, 0.157, 0.134, 0.134, 0.129, 0.129, 0.122, 0.121])"
879,"dict_keys(['رنت', 'جءز بدع', 'بدع', 'سعد', 'قسم', 'حتف', 'ويب', 'لبن حلل', 'قدم حلولا شكل', 'فضل بتكر'])","dict_values([0.345, 0.284, 0.203, 0.173, 0.164, 0.142, 0.135, 0.135, 0.135, 0.135])"
880,"dict_keys(['وفل', 'محط', 'وفل وفل', 'طبق وفل', 'خدم محط', 'خدم', 'طبق', 'ريم', 'وصل', 'ءسس سوق'])","dict_values([0.558, 0.235, 0.165, 0.157, 0.157, 0.122, 0.121, 0.117, 0.104, 0.083])"
881,"dict_keys(['نشر لوب', 'لوب', 'نشر', 'هتف حمل دفع', 'نمم لقتصد خلق', 'نمم لقتصد', 'نظم لمل نصص', 'نظم لمل', 'نضمم للبرنمج سجل', 'نضمم للبرنمج'])","dict_values([0.138, 0.117, 0.111, 0.094, 0.094, 0.094, 0.094, 0.094, 0.094, 0.094])"
882,"dict_keys(['لذك', 'عرف فصل', 'رنت شوء', 'شوء', 'رنت', 'مصل', 'لبرنمج', 'بدع', 'فصل', 'مجل رنت'])","dict_values([0.245, 0.242, 0.209, 0.16, 0.154, 0.151, 0.15, 0.136, 0.135, 0.127])"
883,"dict_keys(['نشر لوب', 'لوب', 'جمع مرك', 'نشر', 'مرك', 'رنمج سرع', 'نشء', 'سرع', 'دور', 'جمع'])","dict_values([0.205, 0.173, 0.17, 0.164, 0.119, 0.117, 0.114, 0.104, 0.093, 0.092])"
884,"dict_keys(['قسم', 'قسم خبر', 'جلز', 'صفف', 'طبق', 'مكن', 'خبر', 'مقل', 'خرط', 'ظهر'])","dict_values([0.311, 0.215, 0.215, 0.201, 0.197, 0.191, 0.189, 0.186, 0.186, 0.184])"
